Car	0	4.89622	1.98501	1.71396	0.51951	-5.62682	-1.1124	-3.04953	-47	
Car	0	4.83075	1.94785	1.65387	4.4137	-5.43751	-1.16651	-2.45975	-50	
Car	0	4.63284	1.85523	1.61324	8.30817	-5.93068	-1.3759	-2.19075	-51	
Car	0	4.70691	1.86497	1.7856	11.9706	-6.2091	-1.24965	-2.04929	-39	
Car	0	4.83803	1.96292	2.05236	15.9753	-6.11522	-1.42638	-1.93638	-47	
Car	0	4.60703	1.80433	1.86612	19.1257	-5.56463	-1.59281	-1.85393	-49	
Car	0	4.63243	2.05229	1.90981	23.6217	-5.9189	-1.38745	-1.81631	-53	
Car	0	4.15094	1.90057	1.31458	26.7308	-5.61448	-1.4591	-1.77782	-54	
Car	0	5.0023	1.79356	1.77332	30.9979	-6.07208	-1.36591	-1.76423	-50	
Car	0	5.14093	1.77579	1.81113	34.8539	-5.03315	-1.39702	-1.71421	-46	
Car	0	4.21851	1.69586	1.76181	33.8589	4.64575	-1.36418	1.43444	56	
Car	0	4.26953	1.79406	1.76131	30.3427	5.21278	-1.24752	1.40066	57	
Car	0	4.3185	1.51507	1.66395	22.4634	5.47012	-1.09863	1.33193	50	
Car	0	4.81897	1.85457	1.61011	19.0112	5.54094	-1.30675	1.2872	51	
Car	0	5.12092	2.11776	1.9921	12.0039	5.95051	-1.07049	1.11058	50	
Car	0	4.60394	2.12273	2.07775	-0.138453	5.6416	-0.703957	-0.0245365	52	
Car	0	4.52902	2.05772	2.09458	-3.59028	6.27247	-0.77799	-0.519868	51	
Car	0	4.47139	2.1017	2.26955	-19.9662	-4.58242	-0.779586	1.7964	-49	
Car	0	4.46022	1.89171	1.80138	-7.67312	5.83638	-0.872111	-0.920529	52	
Car	0	4.95968	2.0073	1.4655	-45.5676	5.90344	-0.964311	-1.44196	53	
Car	0	3.52091	1.8346	1.95498	-27.3473	-4.6278	-0.676058	1.73843	-52	
Car	0	4.13478	1.83723	1.76104	-48.513	6.49509	-0.810809	-1.4377	50	
